title,content
《半導體》AI需求非泡沫 台積電今年美元營收估增近3成,【時報記者林資傑台北報導】晶圓代工龍頭台積電(2330)今（17）日召開線上法說，指出下半年觀察發現客戶對AI需求維持強健，第四季營運將持續受惠先進製程需求支撐，並指出2024年美元營收將成長近3成，其中AI伺服器應用營收躍增3倍、占比估達14～16％，均高於先前法說時預期。對於外資分析師提問台積電因應AI需求積極擴產，但市場懷疑AI需求是否為泡沫，台積電對此如何因應，董事長魏哲家對此則表示，市場對AI的強勁需求「是真的」（Real）、且只是剛開始，並透露重要客戶表示需求非常瘋狂（insane）。台積電財務長暨發言人黃仁昭指出，第三季營運創高、表現超乎預期，主要受惠智慧手機及AI相關應用帶動3奈米、5奈米製程需求強勁。由於市場對先進製程需求強勁，預期第四季營運將持續受惠，帶動整體表現續揚再創高。台積電董事長魏哲家指出，下半年觀察到客戶對AI需求強健，預期今年AI伺服器處理器營收將成長3倍、占比達14～16％。公司對AI伺服器處理器的定義為執行訓練與推論功能的繪圖晶片（GPU）、加速器及CPU，不包括網通、邊緣運算及終端裝置AI。台積電4月法說時預期，伺服器AI處理器今年營收貢獻將成長逾1倍、占比達11～13％（low-teens），7月法說時調升全年美元營收成長展望、自21～26％調升為24～26％，此次展望均再度調升。海外布局進度方面，台積電表示，美國亞利桑那廠獲得美國客戶和當地政府的強勁承諾與需求，已於日前開始投片、4奈米良率佳，預計2025年初量產，生產品質會跟台灣廠區一樣好，二廠及三廠則會建置更先進製程，前者預計2028年、後者預計2030年前量產。而日本JASM熊本廠進展亦順利，台積電指出一廠產線已通過驗證、本季將量產，生產品質及可靠度會與台灣一樣好。而熊本二廠亦已展開建廠籌備，預期2025年第四季動工，支援策略性客戶消費性電子、車用、工業、高速運算（HPC）相關應用，目標2027年底量產。ESMC德國德勒斯登廠亦獲當地政府強勁承諾，8月已與合資夥伴動工興建，預期將建置16奈米及28奈米製程，支援車用及工業應用，目標2027年底量產。台積電表示，海外生產成本對各公司均高，公司會利用競爭力及製程領先能力，成為最具效率、CP值最高的公司。
台積電：今年CoWoS產能大增逾2倍 仍供不應求,（中央社記者鍾榮峰台北2024年10月17日電）晶圓代工龍頭台積電 (2330) 董事長魏哲家今天表示，客戶對CoWoS先進封裝需求遠大於供應，儘管台積電今年增加CoWoS產能超過2倍，仍供不應求，台積電仍會全力因應客戶對於CoWoS先進封裝產能的需求。台積電下午舉行線上法人說明會，法人關注台積電在人工智慧（AI）相關先進封裝及CoWoS產能布局。魏哲家指出，台積電投注許多心力增加CoWoS先進封裝產能，目前來看客戶需求遠大於供應，儘管台積電今年較2023年全力增加超過2倍的CoWoS產能，但仍然供不應求。魏哲家表示，台積電仍會全力因應客戶對於CoWoS先進封裝產能需求。法人提問未來幾年台積電在先進封裝營收成長趨勢，台積電財務長黃仁昭預估，未來5年先進封裝業績成長幅度，將較封裝產業平均值快速成長；先進封裝占台積電整體業績比重約高個位數百分比，相關毛利率也逐步提升。法人問及台灣能源電力供應是否影響台積電晶圓廠布局，魏哲家指出，台積電在台灣有許多晶圓廠，需要電力、水力及土地供應，台積電持續與政府密切溝通合作，政府向台積電承諾，電力、水力和土地會充足供應。（編輯：張良知）
魏哲家透露，台積電後續用電已獲政府保證,【財訊快報／記者李純君報導】針對AI趨勢下的用電需求，台積電(2330)董事長魏哲家表示，已經獲得政府保證。台積電今日法說會，外資詢問用電需求、使用核電看法、用電挑戰等，魏哲家提到，台積電正在擴建產能，致使需要水電等。魏哲家也表示，已經從政府端取得保證，政府會提供支持，台積電也相信政府會支援，但支援會取自綠電或是核能等等，暫時不便透露。<BR>
台積電直言沒有與民爭電，近年電費倍增，台灣廠為所有廠區電費最高,【財訊快報／記者李純君報導】台積電(2330)今日法說會強調，自家近幾年電費已經倍增，台灣廠是目前全球所有廠區中電費最高的，沒有與民爭電的問題。台積電提到，就電費部分，目前台灣廠區是已經營運的全球所有廠區中最高的，過去幾年已經倍增，2022年漲15%，2023年漲17%，2024年上半年漲25%，這波漲14%。而電費上漲也是影響台積電後續毛利率的重要因素。台積電提到，明年會是健康的一年，就2025年毛利率展望，海外廠影響毛利率2至3個百分點、5奈米轉進3奈米影響1個百分點，2奈米導入和電價成長也都是影響毛利率的因素。<BR>
台積電第四季繼續衝 估營收季增13％ 今年營收成長近3成,"晶圓代工龍頭台積電17日舉行法說會，針對第4季營收，以美元計給出261億至269億元的財測，季增約在13％，比起已經越過財測高標的第3季營收表現還要強，預期今年以美元計的收成長將接近30％台積電預期第4季毛利率在57％至59％，營業利益率在46.5％至48.5％之間，對於第4季的展望，觀察到客戶在AI的需求仍然強勁，會提升在5／3奈米先進製程的整體產能利用率。台積電指出，與今年第2季相比，第3季的毛利率上升了 460 個基點（basis points）至57.8％，主因為較高的產能利用率以及更好的成本優化,包括生產力增加。與先前對第3季的業績展望相比，實際毛利率較3個月前提供之區間高標超出了230個基點，主要原因是整體產能利用率高於預期；即使受到 N3 量產持續稀釋、較高的台灣電價，以及N5與N3的設備轉換成本所影響，2024年第4季毛利率展望將提升20個基點至中位數58％，主要原因在於第4季的整體產能利用率較高。"
AI需求「非常瘋狂」！現在只是剛開始...台積電董座魏哲家曝是「重要客戶」說的,台積電今（17）日召開今年第三季法說會，不僅第三季營收、雙率超過預期，第四季財測也出乎市場預料，董事長魏哲家透露，一位重要客戶表示「AI需求非常瘋狂」，目前還只是剛開始。魏哲家指出，各大CSP業者積極打造各自晶片，並且和台積電深度合作，另，台積電優化晶片製程，需求是真的，並且只是剛開始而已；魏哲家也透露，「重要客戶」也表示需求「非常瘋狂」。魏哲家在法說會上指出，他們以235億美元的營收結束第三季度，超過了他們的預期。第三季業績受惠於智慧手機、AI相關需求的強勁支持，尤其是他們領先業界的3奈米和5奈米技術。展望第四季，預計業務將繼續受到領先製程技術需求的強勁支撐。魏哲家指出，今年下半年有觀察到客戶對AI有極大的需求，這將導致總體產能將會持續成長。⭐手刀加入！Yahoo奇摩Line理財官方帳號⭐
台積電財測亮眼 專家曝明開盤上漲機率大增,台積電（2330）今（17）日在法說會上提出第四季財測，至於是否能激勵股價向上，還是會像今年4月時「法說秒變法會」？專家認為，這次台積電的財測非常正向樂觀，並表示明日股價上漲的機率遠高於跌。
台積電估先進封裝未來五年成長會超過公司平均值，CoWoS需求超過產能,【財訊快報／記者李純君報導】針對先進封裝議題，台積電(2330)表示，未來五年成長會超過公司平均，而CoWoS客戶需求大幅超過公司產能。至於台積電是否有興趣收購英特爾廠房，則回應，不會、沒興趣。台積電提到，未來PC、手機出貨量會是個位數百分比的成長，但矽含量成長將超過出貨量。至於先進封裝趨勢部分，目前先進封裝佔台積電營收比重約7%-9%，未來五年成長會超過公司平均，而毛利率略低於公司平均，但已經逐漸接近平均值。就CoWoS產能規劃部分，台積電表示，客戶需求仍大幅超過公司產能，即使公司產能今年、明年都將比前一年翻倍，也還是不夠。此外就chiplet是否影響客戶對2奈米的採用，台積電回應，chiplet是很多客戶現在的需求，但對2奈米、A16影響是不存在的，尤其很多客戶有興趣，且相較3奈米有更多客戶需求。
台積電：AI需求極為強勁 可望維持好幾年,（中央社記者張建中新竹2024年10月17日電）台積電 (2330) 下午召開線上法人說明會，法人關心人工智慧（AI）會不會是個泡沫，台積電董事長暨總裁魏哲家表示，AI需求極為強勁，且需求才剛開始，並可望維持好幾年。魏哲家說，對於AI的需求有廣泛的觀察，企業應用AI有助於提升效率及品質等。以台積電為例，效率只要提升1%，便可望有10億美元的收益，台積電不會是唯一使用AI的公司，AI需求極為強勁，且可望維持好幾年。至於半導體市況，魏哲家表示，半導體市場已穩定，且看到回溫的跡象，預期明年台積電仍會是健康成長的一年。針對法人提問台積電是否會收購整合元件製造（IDM）廠，魏哲家說，不考慮收購IDM廠。（編輯：張良知）
英特爾想分拆代工 台積電考慮買下？魏哲家斬釘截鐵這樣說,美國晶片大廠英特爾傳出將分拆產品和代工部門，高通、博通都是潛在買家，台積電今（10/17）召開第三季線上法說會，外資關切台積電是否想收購英特爾美國晶圓廠一部份，董事長魏哲家則連回兩個「No！」。大摩分析師在台積電法說會上提問，英特爾將分拆代工部門，之後是否會影響外包訂單，以及台積電是否考慮收購英特爾美國晶圓廠一部份？魏哲家釘截鐵拒絕，強調英特爾仍舊是一家IDM（垂直整合代工廠），英特爾也是台積電的客戶，我們將繼續為它提供代工服務。《華爾街日報》先前引述消息人士報導，高通想與競爭對手英特爾，就收購事宜進行接觸，另一家可能向英特爾出手的潛在買主是博通，博通可能先收購英特爾再求售非核心事業。
台積電法說外資押錯寶？今再拋近1.3萬張 分析師揭外資兩大考量,"台積電法說會前夕，外資賣超1.3萬張台積電押錯寶？台股今（17）日小漲42點，終場收在23,053點，守在2萬3以上，而外資則連2賣，賣超47.4億元，其中，外資繼昨日砍近1.7萬張台積電（2330），今日再拋1.29萬張，是否押錯寶？分析師表示，外資時不時也會押錯，但業績常常不是外資唯一考量，如匯率預期、換股增加獲利空間也是他們調節的因素。"
